"COU","Country","PER","Periods","IND","Indicator","GEN","Gender","AGE","Age Group","VAL","Value","Value","Flag Codes","Flags"
"KOR","Korea","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.49,,
"KOR","Korea","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.6,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.49,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.44,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.54,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.58,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.52,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.63,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.51,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.45,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.56,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.18,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.15,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.2,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.16,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.23,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.16,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.14,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.19,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.15,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.12,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.17,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.11,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.17,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.12,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.17,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.17,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.14,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.1,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.15,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.17,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.14,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"KOR","Korea","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.64,,
"KOR","Korea","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.6,,
"KOR","Korea","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.68,,
"KOR","Korea","TIME14","2014","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.67,,
"KOR","Korea","TIME14","2014","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.62,,
"KOR","Korea","TIME14","2014","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.71,,
"KOR","Korea","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.63,,
"KOR","Korea","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.59,,
"KOR","Korea","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.67,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.58,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.54,,
"KOR","Korea","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.61,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.62,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.58,,
"KOR","Korea","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.66,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.57,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.53,,
"KOR","Korea","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.6,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.2,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.17,,
"KOR","Korea","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.22,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.21,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.18,,
"KOR","Korea","TIME11","2011","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.23,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.19,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.17,,
"KOR","Korea","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.18,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.16,,
"KOR","Korea","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.17,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.15,,
"KOR","Korea","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.18,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.16,,
"KOR","Korea","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.18,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.16,,
"KOR","Korea","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.17,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.15,,
"KOR","Korea","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.19,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.19,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.16,,
"KOR","Korea","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.98,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.82,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.15,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.97,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.8,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.13,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.36,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.26,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.47,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.36,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.25,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.47,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",1,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.83,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.17,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.97,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.8,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.14,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.33,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.23,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.43,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.39,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.28,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.49,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.98,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.86,,
"NLD","Netherlands","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.1,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.96,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.84,,
"NLD","Netherlands","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.08,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.34,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.27,,
"NLD","Netherlands","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.41,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.37,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.3,,
"NLD","Netherlands","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","T","Total","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.45,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",1.01,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.82,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",1.2,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.6,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.46,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.75,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.07,,
"NOR","Norway","TIME18","2018","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.19,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.14,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.07,,
"NOR","Norway","TIME19","2019","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.2,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.72,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.57,,
"NOR","Norway","TIME18","2018","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.87,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.43,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",0.32,,
"NOR","Norway","TIME19","2019","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.55,,
